time,volume,v_rel
214.5,224.09252613782883,-0.06601455292642616
214.600006103516,224.47614032030106,-0.06441570413885116
214.699996948242,224.8734072446823,-0.0627599526848845
214.800003051758,225.2804980278015,-0.06106325679937663
214.899993896484,225.69514048099518,-0.05933508663816574
215.0,226.116490483284,-0.05757896037619425
215.100006103516,226.5447958111763,-0.05579384531658067
215.199996948242,226.98080867528915,-0.053976606353564986
215.300003051758,227.4257953763008,-0.05212196572788636
215.399993896484,227.8813197016716,-0.05022340579812481
215.5,228.3485825061798,-0.04827592157412605
215.600006103516,228.8291317820549,-0.04627306124672259
215.699996948242,229.32366400957108,-0.04421192198621508
215.800003051758,229.83210843801498,-0.04209279867140995
215.899993896484,230.35380232334137,-0.039918453524252176
216.0,230.88864719867706,-0.03768929694051955
216.100006103516,231.43544965982437,-0.03541030285741707
216.199996948242,231.98234105110168,-0.033130938126311904
216.300003051758,232.50025188922882,-0.030972360176260556
216.399993896484,232.97082263231277,-0.02901108893962551
216.5,233.39626717567444,-0.027237897218843805
216.600006103516,233.72944217920303,-0.02584927168104697
216.699996948242,233.9166266322136,-0.02506911377911515
216.800003051758,233.93522536754608,-0.024991596922868755
216.899993896484,233.79249680042267,-0.025586469080688696
217.0,233.5236343741417,-0.026707049038169624
217.100006103516,233.1645386815071,-0.028203708283383463
217.199996948242,232.74556881189346,-0.029949914494387494
217.300003051758,232.29092621803284,-0.03184479949391861
217.399993896484,231.82240331172943,-0.0337975356411244
217.5,231.36472100019455,-0.03570508974711746
217.600006103516,230.9480201601982,-0.0374418389687338
217.699996948242,230.59825664758682,-0.03889960302863578
217.800003051758,230.28705650568008,-0.040196640500958065
217.899993896484,229.92109578847885,-0.041721912182068624
218.0,229.4858439564705,-0.04353597927263233
218.100006103516,228.98398876190186,-0.045627639607511546
218.199996948242,228.46363258361816,-0.047796409383942515
218.300003051758,227.95903545618057,-0.04989949770100657
218.399993896484,227.49325096607208,-0.05184082052301959
218.5,227.06896662712097,-0.05360917667853831
218.600006103516,226.68287402391434,-0.05521835516758777
218.699996948242,226.32524901628494,-0.05670888480903593
218.800003051758,225.98508697748184,-0.058126631305827015
218.899993896484,225.6554560661316,-0.059500485576706966
219.0,225.3280702829361,-0.06086498247606054
219.100006103516,224.99715512990952,-0.06224418928170321
219.199996948242,224.67252999544144,-0.06359718019386333
219.300003051758,224.34776109457016,-0.0649507703037329
